id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order,merge_id,tfo_reconstructed_ev,splitting_reconstructed_ev,orthogonalized_site_a_ev,orthogonalized_site_b_ev,overlap_matrix_min_eigenvalue,tfo_reconstruction_error_ev,splitting_reconstruction_error_ev,overlap_denominator,max_norm_deviation,flag_orbital_norm,flag_overlap_conditioning,flag_fock_diagonal,flag_reconstruction,flag_projection_order,review_high_tfo_gt_5ev,numerical_qc_status,bs_s2_filter_status,stack_interplane_distance,stack_lateral_slip,projected_pi_overlap_area,projected_pi_overlap_fraction_min,n_interfragment_c_contacts_3p4,contact_min_cc_distance
phenalenyl_olympicenyl_353,phenalenyl_olympicenyl,353,OK,43,62,62,62,63,-0.207127,-0.203887,0.003173,-0.0065565690666755,1.0000000000000009,1.0000000000000009,0.001825657643277,0.0496786752841529,49.67867528415292,0.0881648914370009,0.132835482311078,0.066417741155539,-5.689066,-5.495192,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_353,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_353,0.049678675284153394,0.13283548231122455,-5.635888024858932,-5.547721238318295,0.9934434309333244,4.926614671774132e-16,1.4654943925052066e-13,0.9999570114020739,8.881784197001252e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.262096288087701,3.315638804994481,7.601241193729001,0.4260382491589946,8.0,3.2208967621742586
phenalenyl_olympicenyl_354,phenalenyl_olympicenyl,354,OK,43,62,62,62,63,-0.205758,-0.20503,0.002759,-0.0056451771156138,1.0000000000000002,0.999999999999998,0.0015995654665073,0.0435263937348757,43.52639373487579,0.0198098891870794,0.0892783961678042,0.0446391980839021,-5.664784,-5.513308,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_354,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_354,0.04352639373487606,0.08927839616771889,-5.598714854829441,-5.578904649983798,0.9943548228843861,3.608224830031759e-16,8.530676165463547e-14,0.9999681319753333,1.9984014443252818e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.191853120580645,2.6052313282157167,7.244687916487927,0.4057656672526655,12.0,3.1986970061622664
phenalenyl_olympicenyl_355,phenalenyl_olympicenyl,355,OK,43,62,62,62,63,-0.209139,-0.206833,-0.010956,0.0240393159969526,0.9999999999999972,0.9999999999999978,-0.0059596028102593,0.162169053942644,162.16905394264398,0.0627494566832484,0.330355837378208,0.165177918689104,-5.959364,-5.359832,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_355,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_355,0.1621690539426456,0.33035583737824953,-5.687072744448781,-5.624305148802026,0.9759606840030475,1.609823385706477e-15,4.1522341120980855e-14,0.9994221112863987,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0063652234675446,3.7228698895884818,3.936456066747792,0.2206376192904754,16.0,2.9406788874038448
phenalenyl_olympicenyl_356,phenalenyl_olympicenyl,356,OK,43,62,62,62,63,-0.208916,-0.204293,0.00984,-0.021328055127282,1.000000000000001,0.9999999999999978,0.0054360005946714,0.1479211118150244,147.92111181502443,0.1257982386152022,0.3214887557234201,0.16074437786171,-5.897025,-5.346937,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_356,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_356,0.1479211118150238,0.3214887557234103,-5.681753410184448,-5.555926549879443,0.9786719448727179,6.106226635438361e-16,9.825473767932635e-15,0.9995451140644876,2.220446049250313e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2188445716106107,3.674976375586051,6.696175920921666,0.3761648005447059,12.0,3.071464515918206
phenalenyl_olympicenyl_357,phenalenyl_olympicenyl,357,OK,43,62,62,62,63,-0.21484,-0.211215,0.025051,-0.0488319834271383,1.0,0.9999999999999956,0.0146834582759986,0.3995572545750471,399.5572545750471,0.0986412751417062,0.8051939874279419,0.4025969937139709,-6.480214,-5.113318,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_357,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_357,0.3995572545750472,0.8051939874279405,-5.826641957304386,-5.727882863262825,0.9511680165728618,1.1102230246251565e-16,1.4432899320127035e-15,0.9976154373945717,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.6694006211992054,5.36406500900817,0.8954099113849661,0.0503100345012413,12.0,2.458812297238968
phenalenyl_olympicenyl_358,phenalenyl_olympicenyl,358,OK,43,62,62,62,63,-0.205084,-0.207525,0.003683,-0.0068319769512535,1.0,1.0000000000000018,0.0022736385352056,0.0618688563652424,61.86885636524246,0.0664229938264566,0.140439458860517,0.0702197294302585,-5.719414,-5.508243,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_358,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_358,0.061868856365244335,0.1404394588604808,-5.580196475155975,-5.64662101921351,0.9931680230487465,1.9359513991901167e-15,3.622102617839573e-14,0.9999533240909375,1.7763568394002505e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.097686203288139,1.327908601727046,14.558489733329212,0.8170610443014337,27.0,2.854602145250962
phenalenyl_olympicenyl_359,phenalenyl_olympicenyl,359,OK,43,62,62,62,63,-0.207448,-0.205857,-0.013516,0.0288615585160277,1.0000000000000009,1.0,-0.0075579824992829,0.2056631810284061,205.66318102840617,0.0432933155173664,0.4136003504285424,0.2068001752142712,-5.991705,-5.254877,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_359,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_359,0.20566318102840725,0.4136003504285643,-5.639020915380247,-5.5957095571501325,0.9711384414839723,1.1379786002407855e-15,2.1926904736346842e-14,0.9991670104400259,8.881784197001252e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.230762929408647,2.721418282321581,9.828359061384838,0.5532432026004047,16.0,2.821599425264626
phenalenyl_olympicenyl_360,phenalenyl_olympicenyl,360,OK,43,62,62,62,63,-0.204891,-0.204319,-0.006065,0.0122282191517037,1.0000000000000029,0.9999999999999934,-0.0035635780799569,0.0969698995514436,96.9698995514436,0.0155649129327048,0.194563481727805,0.0972817408639025,-5.732816,-5.40236,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_360,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_360,0.0969698995514442,0.1945634817277945,-5.574182952061956,-5.558616875293121,0.9877717808482962,5.967448757360216e-16,1.049160758270773e-14,0.9998504706563779,6.5503158452884236e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.315048505293788,2.326618509949582,11.099347338231128,0.6235790617848601,8.0,3.2995721478690507
phenalenyl_olympicenyl_361,phenalenyl_olympicenyl,361,OK,43,62,62,62,63,-0.20755,-0.204469,0.002203,-0.0041571675365063,1.0000000000000009,0.9999999999999986,0.0013466072665113,0.0366430504506937,36.64305045069378,0.083838281023889,0.1113545303321182,0.0556772651660591,-5.678943,-5.532664,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_361,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_361,0.03664305045069527,0.11135453033207447,-5.647571246283903,-5.5637322408022785,0.9958428324634938,1.5681900222830336e-15,4.3728909382423353e-14,0.9999827179580734,1.4432899320127035e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.152322340763756,3.248944145794427,6.546667416735526,0.3670965012035471,11.0,3.1855127218254102
phenalenyl_olympicenyl_362,phenalenyl_olympicenyl,362,OK,43,62,62,62,63,-0.211085,-0.207217,0.014152,-0.0296374978885949,0.9999999999999974,1.0000000000000044,0.0079602798399061,0.2166102493498377,216.6102493498377,0.1052536419994811,0.4458341274507413,0.2229170637253706,-6.079942,-5.302614,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_362,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_362,0.21661024934983839,0.44583412745072243,-5.737518808371656,-5.632218909482104,0.9703625021114051,6.938893903907228e-16,1.887379141862766e-14,0.9991216187189035,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.885283376973593,4.171332158800268,2.58598335511794,0.1449222044070603,20.0,2.826006259158088
phenalenyl_olympicenyl_363,phenalenyl_olympicenyl,363,OK,43,62,62,62,63,-0.205423,-0.206775,-0.022769,0.0487451142090506,1.000000000000003,1.0000000000000009,-0.0127529828927695,0.3470263432836306,347.0263432836306,0.0367897942045755,0.6950293838068685,0.3475146919034342,-6.228074,-4.988403,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_363,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_363,0.34702634328363047,0.6950293838068534,-5.572906865120086,-5.609740445229848,0.9512548857909493,1.1102230246251565e-16,1.509903313490213e-14,0.9976239138407467,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.56438339664122,1.301368371796443,16.866362615534868,0.9621970956911028,10.0,2.7778854311707915
phenalenyl_olympicenyl_364,phenalenyl_olympicenyl,364,OK,43,62,62,62,63,-0.204889,-0.206075,0.001553,-0.0022807363174441,0.9999999999999986,1.0,0.0010843553805733,0.0295068130886976,29.506813088697605,0.0322727040877423,0.0672617344522988,0.0336308672261494,-5.636683,-5.546213,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_364,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_364,0.029506813088698652,0.06726173445237968,-5.5752463773251435,-5.607519165350613,0.9977192636825558,1.0512424264419451e-15,8.087974734394265e-14,0.9999947982418503,1.4432899320127035e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2081816021746867,2.057884261164291,11.303906683476573,0.6360897043675151,15.0,3.1143174216078564
phenalenyl_olympicenyl_365,phenalenyl_olympicenyl,365,OK,43,62,62,62,63,-0.207654,-0.204164,0.00153,-0.0026171804442171,1.000000000000005,1.0000000000000004,0.000991105780623,0.0269693622071647,26.969362207164767,0.0949677379984979,0.1092168440689679,0.0546084220344839,-5.666232,-5.539916,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_365,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_365,0.026969362207166378,0.10921684406895438,-5.650482778461414,-5.555514715214146,0.997382819555783,1.6792123247455493e-15,1.3516965324811281e-14,0.9999931503665224,5.10702591327572e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.203708539922681,3.403427139163795,7.225225534411788,0.4049046787805214,11.0,3.1981065840293765
phenalenyl_olympicenyl_366,phenalenyl_olympicenyl,366,OK,43,62,62,62,63,-0.209063,-0.206271,-0.005394,0.0107554624804307,0.9999999999999972,0.999999999999999,-0.0031608110156098,0.0860100493963335,86.01004939633353,0.0759741903987981,0.1880522793970281,0.094026139698514,-5.802525,-5.499283,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_366,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_366,0.08601004939633358,0.18805227939704547,-5.687971162249485,-5.611992577123244,0.9892445375195693,8.326672684688674e-17,1.73749903353837e-14,0.999884320026832,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.010661913330376,2.5787034631553967,6.891100646546939,0.3851360580860179,18.0,2.7707873423948857
phenalenyl_olympicenyl_367,phenalenyl_olympicenyl,367,OK,43,62,62,62,63,-0.206219,-0.204565,0.005084,-0.0102972011510479,0.9999999999999992,0.9999999999999984,0.0029693521085705,0.0808001871266531,80.80018712665317,0.0450076328508646,0.1677515507671747,0.0838757753835873,-5.729161,-5.448836,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_367,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_367,0.08080018712665502,0.16775155076714607,-5.610674037642685,-5.565664018469474,0.9897027988489522,1.915134717478395e-15,2.864375403532904e-14,0.9998939676484548,1.5543122344752192e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2248867276982875,2.019231850691284,11.51227915289525,0.6495522111707818,18.0,3.0026165054646667
phenalenyl_olympicenyl_368,phenalenyl_olympicenyl,368,OK,43,62,62,62,63,-0.207225,-0.20508,0.004523,-0.0087204398519917,0.9999999999999968,1.0000000000000016,0.0027254667844534,0.0741637293723739,74.16372937237398,0.0583684234976437,0.1593993945355073,0.0796996972677536,-5.736188,-5.483193,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_368,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_368,0.07416372937237346,0.15939939453547033,-5.638233884219284,-5.5798632412504094,0.9912795601480082,4.3021142204224816e-16,3.697042672001771e-14,0.9999239539287877,3.219646771412954e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.090128380181399,2.467571409128623,10.450634743548958,0.5852253331290921,22.0,3.0575837292790524
phenalenyl_olympicenyl_369,phenalenyl_olympicenyl,369,OK,43,62,62,62,63,-0.208341,-0.205821,-0.010371,0.0226457378328049,1.000000000000002,0.9999999999999976,-0.0056844130982421,0.1546807603980202,154.68076039802028,0.0685726933398896,0.3168740719786247,0.1584370359893123,-5.919268,-5.350678,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_369,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_369,0.1546807603980215,0.31687407197866096,-5.665753356834508,-5.597163073680868,0.9773542621671951,1.304512053934559e-15,3.624878175401136e-14,0.9994871705580078,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0821310192727,3.267574917734711,8.408973036603532,0.4715147414425064,21.0,2.857108700125421
phenalenyl_olympicenyl_370,phenalenyl_olympicenyl,370,OK,43,62,62,62,63,-0.208282,-0.205954,0.010937,-0.0222391537378381,0.999999999999997,0.999999999999995,0.0063340036273806,0.172357019188143,172.35701918814306,0.0633481071806599,0.3504892818046835,0.1752446409023417,-5.935243,-5.336677,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_370,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_370,0.1723570191881435,0.3504892818046933,-5.663816711422023,-5.600452933076015,0.9777608462621619,4.996003610813204e-16,9.825473767932635e-15,0.9995054200410248,4.9960036108132044e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2234153166697106,2.983929981313848,5.334080482153732,0.3014887182718521,10.0,2.671598086826775
phenalenyl_olympicenyl_371,phenalenyl_olympicenyl,371,OK,43,62,62,62,63,-0.207476,-0.204837,0.000813,-0.0018520506235838,1.0,1.000000000000001,0.0004311892046375,0.0117332559924933,11.733255992493314,0.0718108483031624,0.0755479503829924,0.0377739751914962,-5.651974,-5.567622,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_371,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_371,0.011733255992495634,0.07554795038325676,-5.64568790376813,-5.57387693230576,0.9981479493764163,2.3332030751888055e-15,2.643579799510576e-13,0.9999965699084877,1.1102230246251565e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1812184170523943,3.4525733376401586,6.445164559472923,0.3609597331659788,13.0,3.179029611618948
phenalenyl_olympicenyl_372,phenalenyl_olympicenyl,372,OK,43,62,62,62,63,-0.20713,-0.205381,0.00667,-0.0156341863573244,0.9999999999999982,0.9999999999999988,0.0034462054241286,0.0937760268789831,93.77602687898312,0.047592714544233,0.1934977858452911,0.0967488929226455,-5.795548,-5.429463,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_372,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_372,0.09377602687898386,0.1934977858453629,-5.634831230030095,-5.587232697928507,0.9843658136426756,7.632783294297951e-16,7.1803674117632e-14,0.9997555722169444,1.7763568394002505e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.15829139013382,2.968009022395759,9.292934549879655,0.5214275848586396,15.0,3.1320140327888133
phenalenyl_olympicenyl_373,phenalenyl_olympicenyl,373,OK,43,62,62,62,63,-0.204207,-0.203132,-0.000203,0.0002372267531497,1.0000000000000009,1.0000000000000018,-0.0001546841545044,0.0042091702743548,4.2091702743548005,0.0292522402144368,0.0304394819814039,0.0152197409907019,-5.557756,-5.526494,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_373,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_373,0.004209170274355762,0.030439481981674336,-5.556754553018226,-5.527502311980681,0.9997627732468504,9.619041674291395e-16,2.704364510108803e-13,0.9999999437234676,1.7763568394002505e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.480395206342565,1.2505177763200828,16.340831568317157,0.9214409832234706,9.0,3.09934770859152
phenalenyl_olympicenyl_374,phenalenyl_olympicenyl,374,OK,43,62,62,62,63,-0.210373,-0.207539,0.014137,-0.0297237171434641,0.9999999999999992,1.0,0.0079330598138452,0.2158695547070682,215.8695547070682,0.07711706862113,0.4385783393245008,0.2192891696622504,-6.072606,-5.29936,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_374,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_374,0.21586955470706967,0.4385783393245394,-5.718141557658388,-5.64099040000695,0.9702762828565359,1.4710455076283324e-15,3.858025010572419e-14,0.9991165006391753,7.771561172376096e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.896915757332681,4.133811388806915,2.6687197259423487,0.1495692822646085,20.0,2.8378288344838416
phenalenyl_olympicenyl_375,phenalenyl_olympicenyl,375,OK,43,62,62,62,63,-0.208693,-0.203655,-0.006838,0.0159431052322206,0.999999999999997,0.9999999999999976,-0.0035518490400917,0.096650736117378,96.65073611737805,0.1370909639072871,0.2369898096087213,0.1184949048043606,-5.808595,-5.411977,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_375,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_375,0.0966507361173783,0.23698980960876062,-5.677293630172934,-5.5401852398743365,0.9840568947677795,3.0531133177191805e-16,3.932965064734617e-14,0.9997458173955543,2.9976021664879227e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.249629729733617,3.6979720955606377,6.193968479863083,0.3476786259133216,9.0,3.1654374416343147
phenalenyl_olympicenyl_376,phenalenyl_olympicenyl,376,OK,43,62,62,62,63,-0.20388,-0.205564,0.007284,-0.0153523780888007,0.9999999999999998,0.9999999999999992,0.0041420067052997,0.1127097442913824,112.70974429138246,0.0458239744382435,0.2300310359603676,0.1150155179801838,-5.770311,-5.371227,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_376,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_376,0.11270974429138132,0.2300310359603276,-5.546124364619688,-5.591953740265312,0.9846476219111993,1.0824674490095276e-15,4.0023540037736893e-14,0.9997643044870185,7.771561172376096e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.370751041728921,2.123890552121357,9.51320870739071,0.5376830225062935,13.0,3.00114111307046
phenalenyl_olympicenyl_377,phenalenyl_olympicenyl,377,OK,43,62,62,62,63,-0.207771,-0.20614,-0.000422,-0.0005738910366659,1.0000000000000009,1.0000000000000044,-0.0005407700845418,0.014715103640744,14.715103640744022,0.044381770967207,0.0532529749735153,0.0266264874867576,-5.656545,-5.606568,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_377,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_377,0.01471510364074266,0.05325297497373358,-5.653745380235549,-5.6093636019597515,0.9994261089633341,1.339206523454095e-15,2.182837244291136e-13,0.999999670649078,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0618591423591908,2.3907009110752164,10.41832952063834,0.5866320573172928,21.0,3.024516613547603
phenalenyl_olympicenyl_378,phenalenyl_olympicenyl,378,OK,43,62,62,62,63,-0.207676,-0.20661,-0.004567,0.0101889652384297,0.999999999999999,0.9999999999999948,-0.002456682214111,0.0668497286118242,66.84972861182425,0.0290073377382235,0.1368102988309737,0.0684051494154868,-5.761771,-5.511524,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_378,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_378,0.06684972861182527,0.13681029883105075,-5.6504714733686825,-5.621462629814647,0.9898110347615703,1.0685896612017132e-15,7.704947790898586e-14,0.9998961849873701,5.218048215738236e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.09558341335983,3.578023514441783,4.6509498752886005,0.2607824004724261,13.0,3.051154702940728
phenalenyl_olympicenyl_379,phenalenyl_olympicenyl,379,OK,43,62,62,62,63,-0.208092,-0.205166,0.000946,-0.0021559986435298,1.0000000000000002,0.9999999999999968,0.000500510482824,0.0136195840682907,13.619584068290743,0.0796205161557612,0.0841512230545172,0.0420756115272586,-5.670076,-5.575245,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_379,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_379,0.01361958406829211,0.08415122305449838,-5.66244251542129,-5.582821814213659,0.9978440013564702,1.4103301859691442e-15,1.8818280267396403e-14,0.9999953516698491,3.219646771412954e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1919074008472883,3.2466644860360967,5.802109603821579,0.3253876881779586,12.0,3.1388535846762595
phenalenyl_olympicenyl_380,phenalenyl_olympicenyl,380,OK,43,62,62,62,63,-0.206217,-0.203003,-0.001274,0.0027825057678578,1.0000000000000002,1.000000000000007,-0.0007046769506859,0.0191752366837614,19.175236683761486,0.087457395394606,0.0954966702913274,0.0477483351456637,-5.623519,-5.511915,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_380,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_380,0.019175236683761233,0.0954966702914113,-5.6113972515644015,-5.5239395176054575,0.9972174942321421,1.6653345369377348e-16,8.39051050860462e-14,0.9999922576616518,7.105427357601002e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.4129819613480827,2.147366696232196,13.017083319222348,0.733196672278654,6.0,3.104605625966257
phenalenyl_olympicenyl_381,phenalenyl_olympicenyl,381,OK,43,62,62,62,63,-0.208756,-0.203263,0.00571,-0.0133727896083726,0.9999999999999974,0.9999999999999968,0.0029556068547868,0.0804261597168946,80.42615971689462,0.149472144649212,0.2195891318971633,0.1097945659485816,-5.778208,-5.433396,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_381,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_381,0.08042615971689475,0.2195891318972185,-5.679471308533022,-5.529985796926897,0.9866272103916274,1.5265566588595902e-16,5.517808432387028e-14,0.9998211684980902,3.219646771412954e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2913706412435,3.637927873796471,6.443924032858436,0.3617256681847806,9.0,3.145492674896518
phenalenyl_olympicenyl_382,phenalenyl_olympicenyl,382,OK,43,62,62,62,63,-0.20835,-0.20295,-0.00451,0.0114623256788632,1.000000000000003,0.9999999999999988,-0.0021530556031583,0.0585876276266303,58.587627626630336,0.1469414857283356,0.1879486043609418,0.0939743021804709,-5.739056,-5.45297,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_382,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_382,0.058587627626630195,0.18794860436090713,-5.668825600832105,-5.52187446120554,0.9885376743211367,1.0408340855860843e-16,3.466671394392051e-14,0.9998686150900317,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.304777376372427,2.9074354963692515,7.1383175343637815,0.4016112856996579,10.0,3.10165482211469
phenalenyl_olympicenyl_383,phenalenyl_olympicenyl,383,OK,43,62,62,62,63,-0.214877,-0.20799,-0.020548,0.041812877637995,1.0000000000000042,1.0000000000000009,-0.0117278609515103,0.3191313541907877,319.1313541907877,0.1874048170761194,0.6652528540218691,0.3326264270109345,-6.320336,-5.186442,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl_olympicenyl/orca_383,Monomer_B_then_Monomer_A,B_then_A,phenalenyl_olympicenyl_orca_383,0.319131354190789,0.6652528540218691,-5.833839260421643,-5.64627040673411,0.9581871223620051,1.27675647831893e-15,0.0,0.99825168326363,4.218847493575595e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.80020950608665,5.374252915918445,0.0,0.0,13.0,2.629702346118761
